probability,uncertainty,decision,true_label
2.3565497879947846e-05,7.482201170789756e-06,AUTO_APPROVE,0
0.00021525486142005926,0.0002378867904820405,AUTO_APPROVE,0
7.376916000794154e-05,1.7163766708018073e-05,AUTO_APPROVE,0
0.000259125718124172,0.0002517726061877735,AUTO_APPROVE,0
0.00029811528802383693,0.00013454792521481212,AUTO_APPROVE,0
4.864667462243233e-05,2.6440442138846393e-05,AUTO_APPROVE,0
6.934127219816825e-05,4.693066631828351e-05,AUTO_APPROVE,0
2.788472653871092e-05,1.9907347994808508e-05,AUTO_APPROVE,0
3.847882787037331e-05,1.5062764297938041e-05,AUTO_APPROVE,0
9.985922188207041e-05,5.299064915856217e-05,AUTO_APPROVE,0
5.6076093217901256e-05,4.827601444040979e-05,AUTO_APPROVE,0
0.00016728156018264905,7.13911956946772e-05,AUTO_APPROVE,0
6.858082670078148e-05,1.594500298914042e-05,AUTO_APPROVE,0
2.793969554962435e-05,3.1005622463938804e-05,AUTO_APPROVE,0
2.8137982856909122e-05,1.7366940192471026e-05,AUTO_APPROVE,0
2.961699841155981e-05,1.2720569310270298e-05,AUTO_APPROVE,0
0.00014318679714051541,0.00016725162038004924,AUTO_APPROVE,0
4.019748945817507e-05,2.5372321746052388e-05,AUTO_APPROVE,0
0.00023462816328295353,0.00018510670628422464,AUTO_APPROVE,0
0.00010137860408576671,4.064267014137645e-05,AUTO_APPROVE,0
0.00024940878477840064,0.0001470022347373862,AUTO_APPROVE,0
2.3560301876083638e-05,1.3111371431248185e-05,AUTO_APPROVE,0
0.000486273797408406,0.0006851809577804877,AUTO_APPROVE,0
9.739375127537642e-05,4.626019336356923e-05,AUTO_APPROVE,0
5.195636028171672e-05,1.771613174630449e-05,AUTO_APPROVE,0
2.0129202918421168e-05,1.096827012333242e-05,AUTO_APPROVE,0
4.1860205480285614e-05,2.252723304935724e-05,AUTO_APPROVE,0
5.9488380672216104e-05,3.1880093781568584e-05,AUTO_APPROVE,0
0.00016589771609384722,0.0001996611505621129,AUTO_APPROVE,0
9.674399940801473e-05,5.7376009311794826e-05,AUTO_APPROVE,0
6.462308471479144e-05,5.649380161732248e-05,AUTO_APPROVE,0
3.474431905488018e-05,2.190768579060943e-05,AUTO_APPROVE,0
3.8132541643183986e-05,1.704182891175944e-05,AUTO_APPROVE,0
3.1137737945149035e-05,2.7815888964304513e-05,AUTO_APPROVE,0
5.268586792226415e-05,1.2360346180263629e-05,AUTO_APPROVE,0
8.104061053018085e-05,5.440535325476383e-05,AUTO_APPROVE,0
0.0003149280758710423,8.737456093003448e-05,AUTO_APPROVE,0
4.457422340540991e-05,1.4472543715611313e-05,AUTO_APPROVE,0
0.00010881802979080628,7.996654669216484e-05,AUTO_APPROVE,0
3.910615693409151e-05,1.0377532185757462e-05,AUTO_APPROVE,0
3.4310071229507835e-05,4.3350829056001445e-05,AUTO_APPROVE,0
0.00023752078644368645,0.00023790628666137112,AUTO_APPROVE,0
2.163394007463163e-05,1.58083266935821e-05,AUTO_APPROVE,0
4.674649765850821e-05,1.5132598234215422e-05,AUTO_APPROVE,0
0.0,0.0,AUTO_APPROVE,0
0.0002073255004991855,0.00015164116038860473,AUTO_APPROVE,0
0.0005799252091189071,0.00039575455075204884,AUTO_APPROVE,0
4.9757382051514765e-05,3.203210456799827e-05,AUTO_APPROVE,0
2.9741243876439204e-05,1.223448849400073e-05,AUTO_APPROVE,0
6.293312508205419e-05,6.0425632432782886e-05,AUTO_APPROVE,0
4.929600509058218e-05,1.4113056050140837e-05,AUTO_APPROVE,0
0.0004254385499128452,0.00036037485844251656,AUTO_APPROVE,0
3.405574037363598e-05,1.1948117857536503e-05,AUTO_APPROVE,0
9.42884931040074e-05,4.3950247427735396e-05,AUTO_APPROVE,0
0.00015361122556593426,0.0001544306415898257,AUTO_APPROVE,0
8.680581486260052e-05,8.192420810207878e-05,AUTO_APPROVE,0
3.181698181530616e-05,9.688053496729783e-06,AUTO_APPROVE,0
2.8640481832553633e-05,1.9417279805068198e-05,AUTO_APPROVE,0
4.4270295741929055e-05,2.3372563431827953e-05,AUTO_APPROVE,0
7.884315018600319e-05,2.060633026179829e-05,AUTO_APPROVE,0
8.793449645357516e-06,8.042758855730941e-06,AUTO_APPROVE,0
2.6962789585619852e-05,3.2041147060070576e-05,AUTO_APPROVE,0
8.557066879196403e-06,7.813932613261922e-06,AUTO_APPROVE,0
0.00013932119315237894,6.794266288258839e-05,AUTO_APPROVE,0
9.452104374455908e-06,1.2601383311457756e-05,AUTO_APPROVE,0
6.14917201649708e-06,1.229834403299416e-05,AUTO_APPROVE,0
2.167829503984346e-05,1.584443069855877e-05,AUTO_APPROVE,0
3.2005335742724125e-05,1.0252317156711785e-05,AUTO_APPROVE,0
0.0036762124722978717,0.002426792154371884,AUTO_APPROVE,0
4.733952215853303e-05,2.270534550677312e-05,AUTO_APPROVE,0
3.656324285354155e-05,2.7474785634379294e-05,AUTO_APPROVE,0
3.4764732724094453e-05,7.3853396593102294e-06,AUTO_APPROVE,0
1.5554796239788025e-05,8.298913788958261e-06,AUTO_APPROVE,0
6.323303083869783e-05,5.2346415036730606e-05,AUTO_APPROVE,0
7.462789156609991e-05,4.1093983955666187e-05,AUTO_APPROVE,0
2.546196859232926e-05,2.2775752650596488e-05,AUTO_APPROVE,0
3.130858082537694e-05,1.867391708853452e-05,AUTO_APPROVE,0
3.86139075999381e-05,1.4563270635737647e-05,AUTO_APPROVE,0
7.359518446416285e-05,5.240489895784519e-05,AUTO_APPROVE,0
6.502428732346743e-06,7.9700139353006e-06,AUTO_APPROVE,0
6.10093170204588e-05,5.484736026047579e-05,AUTO_APPROVE,0
0.000252486363024218,0.00020095662948414625,AUTO_APPROVE,0
4.452284932388769e-05,1.3567749680564637e-05,AUTO_APPROVE,0
5.2906216903162814e-05,2.2988818489504235e-05,AUTO_APPROVE,0
7.570942652819214e-05,6.462775467037943e-05,AUTO_APPROVE,0
4.932702625713622e-05,9.146589924870279e-06,AUTO_APPROVE,0
0.00011344672360185843,5.268368280486222e-05,AUTO_APPROVE,0
0.003603073131671408,0.003236417397164033,AUTO_APPROVE,0
9.098897341270155e-05,6.035151336633637e-05,AUTO_APPROVE,0
1.2817955333351467e-05,1.1871482799563512e-05,AUTO_APPROVE,0
0.00011417834842480563,8.752484190571705e-05,AUTO_APPROVE,0
1.614949893943655e-05,9.912745062224113e-06,AUTO_APPROVE,0
0.00016965941492041263,0.00010789614725826531,AUTO_APPROVE,0
6.02135112179288e-05,3.80595706988709e-05,AUTO_APPROVE,0
3.245065624165969e-05,2.0818480465828574e-05,AUTO_APPROVE,0
0.00021266239527903963,0.00023834723522235814,AUTO_APPROVE,0
0.00011250749145498655,0.00010921692831021027,AUTO_APPROVE,0
0.0006153010021080263,0.00029103448184741214,AUTO_APPROVE,0
6.352444155102907e-05,2.4262240451651594e-05,AUTO_APPROVE,0
0.00048456285961340955,0.00017442370996273774,AUTO_APPROVE,0
0.00010050535771976379,5.397743338234405e-05,AUTO_APPROVE,0
2.7945754482061602e-05,1.6651150994125115e-05,AUTO_APPROVE,0
0.6559583822886149,0.17032083498732864,ABSTAIN,0
3.113999252188175e-05,2.1310245059910835e-05,AUTO_APPROVE,0
8.82075996438895e-05,6.500821390707628e-05,AUTO_APPROVE,0
9.158109229853531e-05,8.85853763349395e-05,AUTO_APPROVE,0
4.7053842839280456e-05,1.5999923090931527e-05,AUTO_APPROVE,0
0.0002239146240754053,0.00019116385704827493,AUTO_APPROVE,0
9.778148523764685e-06,8.123487514918227e-06,AUTO_APPROVE,0
5.944230215391144e-05,3.663652308104565e-05,AUTO_APPROVE,0
9.537394604800889e-06,1.2469961833707814e-05,AUTO_APPROVE,0
2.9376725675926235e-05,1.857247562562833e-05,AUTO_APPROVE,0
7.32492007955443e-05,5.605966736656249e-05,AUTO_APPROVE,0
0.0005591055254626553,0.00028325688485788186,AUTO_APPROVE,0
0.0006767376601298262,0.00040009045921443604,AUTO_APPROVE,0
3.1425101042259485e-05,1.8684322387778412e-05,AUTO_APPROVE,0
0.00018492269276369674,8.374019964925968e-05,AUTO_APPROVE,0
1.5086681984636625e-05,1.1493634806130152e-05,AUTO_APPROVE,0
0.0001996734141963922,0.00025200962806635536,AUTO_APPROVE,0
5.603600062992579e-05,1.7009686744759142e-05,AUTO_APPROVE,0
3.006270295979145e-05,1.1192677512738765e-05,AUTO_APPROVE,0
4.259253291820642e-05,4.9739643588879346e-05,AUTO_APPROVE,0
7.368206170212943e-05,3.7535771357446414e-05,AUTO_APPROVE,0
2.2417840470249453e-05,1.5772703791353745e-05,AUTO_APPROVE,0
6.727568919207745e-05,3.7297821788607696e-05,AUTO_APPROVE,0
3.1124536811451744e-05,1.2443001881305286e-05,AUTO_APPROVE,0
2.8557129432253226e-05,1.9941014759675542e-05,AUTO_APPROVE,0
3.6350893424241804e-05,2.0021000202220057e-05,AUTO_APPROVE,0
0.0001700692243806164,0.00011700363419722168,AUTO_APPROVE,0
0.00018915530029820122,0.00012961245594051205,AUTO_APPROVE,0
0.0002995968501636526,0.0001483351224788795,AUTO_APPROVE,0
2.2653541721714038e-05,1.2816299819189867e-05,AUTO_APPROVE,0
8.872927234430486e-05,6.445005507266166e-05,AUTO_APPROVE,0
0.0002438419304477672,0.00020379087444909278,AUTO_APPROVE,0
3.291685970907565e-05,2.4012994576334274e-05,AUTO_APPROVE,0
0.00016914727893890813,0.00010898934322385172,AUTO_APPROVE,0
1.2408019635283077e-05,1.5197647803153591e-05,AUTO_APPROVE,0
1.5796242223586887e-05,1.3885475979292218e-05,AUTO_APPROVE,0
4.67539809809144e-05,3.55085424225369e-05,AUTO_APPROVE,0
0.0003464179423948129,0.00015151212210424655,AUTO_APPROVE,0
2.814030461498381e-05,1.929183713550069e-05,AUTO_APPROVE,0
0.00012417876459949184,8.27917654760266e-05,AUTO_APPROVE,0
2.706540811535281e-05,1.5555196152800914e-05,AUTO_APPROVE,0
6.628116910481671e-05,3.420772921084348e-05,AUTO_APPROVE,0
0.00030397829856762353,8.721977190079164e-05,AUTO_APPROVE,0
1.663380777851368e-05,1.0059385575075999e-05,AUTO_APPROVE,0
0.002884487396659097,0.002795241876983752,AUTO_APPROVE,0
4.338667580062368e-05,2.5301961619428875e-05,AUTO_APPROVE,0
1.614949893943655e-05,9.912745062224113e-06,AUTO_APPROVE,0
4.726896913780365e-05,1.1727322791599217e-05,AUTO_APPROVE,0
3.268045560010553e-05,9.166900223815975e-06,AUTO_APPROVE,0
1.378571784395414e-05,6.9652700469202725e-06,AUTO_APPROVE,0
0.00038045657978121505,0.0004011675492960274,AUTO_APPROVE,0
0.0001476930432545487,8.710815370995734e-05,AUTO_APPROVE,0
6.169615310985439e-05,5.1022404870610976e-05,AUTO_APPROVE,0
0.0005107794410529701,0.00042547959516267114,AUTO_APPROVE,0
3.5358641616767274e-05,1.4245138620318845e-05,AUTO_APPROVE,0
0.00015437848245104156,8.353495058716602e-05,AUTO_APPROVE,0
8.511705163982697e-05,3.103153862074054e-05,AUTO_APPROVE,0
7.61847442239135e-05,3.784563328151785e-05,AUTO_APPROVE,0
9.86147847773585e-05,8.773071161805606e-05,AUTO_APPROVE,0
9.311140771994057e-05,4.833327705759223e-05,AUTO_APPROVE,0
3.486774354920878e-05,2.239442257891721e-05,AUTO_APPROVE,0
1.81439683122638e-05,3.6989569905342865e-06,AUTO_APPROVE,0
9.21535093463414e-05,5.446094275010767e-05,AUTO_APPROVE,0
2.9907358111813664e-05,1.214576918864455e-05,AUTO_APPROVE,0
8.688898754674785e-05,5.0183402342781044e-05,AUTO_APPROVE,0
5.633652399410494e-05,2.1160160893185884e-05,AUTO_APPROVE,0
8.231022729887626e-06,7.39892316341444e-06,AUTO_APPROVE,0
0.00011875635209435131,9.821037234319828e-05,AUTO_APPROVE,0
1.0037066385848447e-05,1.2903404636021509e-05,AUTO_APPROVE,0
4.8757107773174846e-05,1.590899524633103e-05,AUTO_APPROVE,0
3.230428871271822e-05,2.2938729857394634e-05,AUTO_APPROVE,0
0.000907792351790704,0.0005543073059869884,AUTO_APPROVE,0
8.187644610491892e-05,3.226048298312372e-05,AUTO_APPROVE,0
1.2817955333351467e-05,1.1871482799563512e-05,AUTO_APPROVE,0
4.58511277732517e-05,3.107422500839803e-05,AUTO_APPROVE,0
7.581596728414298e-05,4.6080586179487395e-05,AUTO_APPROVE,0
3.183367916790303e-05,1.6967495668208377e-05,AUTO_APPROVE,0
4.091022201464511e-05,7.749237850413362e-06,AUTO_APPROVE,0
0.0001383390619594138,5.9036058920686284e-05,AUTO_APPROVE,0
0.0012408470063140459,0.0009242924025578131,AUTO_APPROVE,0
6.385554782658195e-06,7.84505915042699e-06,AUTO_APPROVE,0
0.00013279691787223177,9.885806149652851e-05,AUTO_APPROVE,0
1.2857229254829387e-05,1.2650414642325094e-05,AUTO_APPROVE,0
8.40255925140809e-06,7.676422642126899e-06,AUTO_APPROVE,0
4.963583657324003e-05,1.5288949943292003e-05,AUTO_APPROVE,0
3.867487212119159e-05,1.0737343859914181e-05,AUTO_APPROVE,0
0.0001347945503463658,9.0911066674899e-05,AUTO_APPROVE,0
6.345056074981888e-05,5.8782616938033484e-05,AUTO_APPROVE,0
5.094111596311753e-05,2.5840211222012445e-05,AUTO_APPROVE,0
2.9803450646189357e-05,1.2135119808918632e-05,AUTO_APPROVE,0
4.1594437546640015e-05,2.7894221540996588e-05,AUTO_APPROVE,0
5.536544449569192e-05,2.8550721425636047e-05,AUTO_APPROVE,0
0.0001065216097534479,5.293212734045237e-05,AUTO_APPROVE,0
0.00010370825984864495,6.357778538419063e-05,AUTO_APPROVE,0
0.0004029220093798358,0.0002406687105819047,AUTO_APPROVE,0
4.400602253250933e-05,2.5034871674124843e-05,AUTO_APPROVE,0
4.134779289112582e-05,1.2896182649292993e-05,AUTO_APPROVE,0
2.8904379845092388e-05,1.2276560226628879e-05,AUTO_APPROVE,0
1.8410058328299782e-05,7.228945057674243e-06,AUTO_APPROVE,0
0.0,0.0,AUTO_APPROVE,0
0.0001826978024231115,0.0001946169012430375,AUTO_APPROVE,0
1.5758608545487125e-05,1.3882576740442729e-05,AUTO_APPROVE,0
1.7813246692336786e-05,1.2337996491879791e-05,AUTO_APPROVE,0
4.750361513288226e-05,7.198964929142481e-06,AUTO_APPROVE,0
3.7602506805948604e-05,2.5466498579678343e-05,AUTO_APPROVE,0
0.00017371287879844506,6.19530396838323e-05,AUTO_APPROVE,0
7.388711856037844e-05,6.799028888994147e-05,AUTO_APPROVE,0
0.00047931048757163806,0.00035544670653767275,AUTO_APPROVE,0
3.0238509377037794e-05,2.291028536913071e-05,AUTO_APPROVE,0
4.5956425916908e-05,1.7273367623753205e-05,AUTO_APPROVE,0
8.695635454690395e-05,9.512754560898764e-05,AUTO_APPROVE,0
3.639196814522924e-05,2.0148957427012465e-05,AUTO_APPROVE,0
0.00019115137693006547,0.00013466001088683962,AUTO_APPROVE,0
0.000578157061439318,0.0003359971141269454,AUTO_APPROVE,0
0.0015793813528337825,0.0011003261964545215,AUTO_APPROVE,0
6.124457892534943e-05,3.158222554146546e-05,AUTO_APPROVE,0
5.546736356336624e-05,4.3306612822585295e-05,AUTO_APPROVE,0
0.00014298706034120793,6.98318648385329e-05,AUTO_APPROVE,0
0.00016773345305409745,7.418271461102127e-05,AUTO_APPROVE,0
2.5546042403827112e-05,1.4832206076197756e-05,AUTO_APPROVE,0
3.82078764232574e-05,1.744405473408477e-05,AUTO_APPROVE,0
0.00010559693704029389,5.361630073074312e-05,AUTO_APPROVE,0
3.437997268823286e-05,1.3782009647653481e-05,AUTO_APPROVE,0
5.940931284082278e-05,4.1158674781187084e-05,AUTO_APPROVE,0
3.7993200142712646e-06,7.598640028542529e-06,AUTO_APPROVE,0
1.5185007093047415e-05,8.280002004491725e-06,AUTO_APPROVE,0
3.3715820973156954e-05,1.6337929159550925e-05,AUTO_APPROVE,0
2.4062800851728145e-05,8.076547004008937e-06,AUTO_APPROVE,0
0.0008537229388214959,0.0004555227177472241,AUTO_APPROVE,0
2.0012809181935153e-05,7.357944729505572e-06,AUTO_APPROVE,0
2.179992115998175e-05,1.4230859421585986e-05,AUTO_APPROVE,0
0.0002109368096474403,0.00013987235117776325,AUTO_APPROVE,0
9.766479355069653e-05,5.2191740065060357e-05,AUTO_APPROVE,0
0.00023986066080397,0.00014819466344839058,AUTO_APPROVE,0
2.111894682457205e-05,8.822949199253033e-06,AUTO_APPROVE,0
0.0002442657686818469,0.00023888661442942992,AUTO_APPROVE,0
2.367459431601067e-05,1.6963493941434205e-05,AUTO_APPROVE,0
0.00010520314717723522,4.8091578282935146e-05,AUTO_APPROVE,0
3.145702576148324e-05,1.8857602157680085e-05,AUTO_APPROVE,0
1.4837015745191215e-05,1.0526597047849727e-05,AUTO_APPROVE,0
5.033566412748769e-05,2.568429308424263e-05,AUTO_APPROVE,0
8.557066879196403e-06,7.813932613261922e-06,AUTO_APPROVE,0
2.924822159305525e-05,2.3893205789763417e-05,AUTO_APPROVE,0
2.9955707577755675e-05,1.8801613373339545e-05,AUTO_APPROVE,0
4.326251400925685e-05,2.168428557561379e-05,AUTO_APPROVE,0
0.0017559613628691296,0.002873510462446504,AUTO_APPROVE,0
1.3336714619072155e-05,1.1864571210349439e-05,AUTO_APPROVE,0
5.2885115655954e-05,2.2977567312515894e-05,AUTO_APPROVE,0
6.704925520656008e-05,4.9745043029287557e-05,AUTO_APPROVE,0
0.00048371431451717706,0.000106844338751505,AUTO_APPROVE,0
0.00023253405815921725,8.317695928064612e-05,AUTO_APPROVE,0
0.00022125583952098778,0.00010304894269569326,AUTO_APPROVE,0
0.00026961021503666414,0.0001860487572387716,AUTO_APPROVE,0
2.9791194780652097e-05,1.578393864801548e-05,AUTO_APPROVE,0
0.00023978959919380337,0.0001726400601737622,AUTO_APPROVE,0
8.984760352177545e-05,7.817691151680216e-05,AUTO_APPROVE,0
1.1657042462805596e-05,1.2789347123646603e-05,AUTO_APPROVE,0
7.052628316159826e-05,6.307936761358974e-05,AUTO_APPROVE,0
5.052471642557066e-05,8.514093000742033e-06,AUTO_APPROVE,0
6.619276488587881e-06,8.12226786488187e-06,AUTO_APPROVE,0
0.00013558044738601894,8.796015144852435e-05,AUTO_APPROVE,0
6.5625975063691544e-06,8.047926763718033e-06,AUTO_APPROVE,0
0.00010470656234247144,8.914938558204574e-05,AUTO_APPROVE,0
4.712682299820396e-05,3.821149990932636e-05,AUTO_APPROVE,0
4.45589613567184e-05,1.448627497018575e-05,AUTO_APPROVE,0
1.4965156757777245e-05,1.0386648674980438e-05,AUTO_APPROVE,0
0.0003374079728625171,0.00013111697454964066,AUTO_APPROVE,0
9.467366423147419e-06,1.2628096672581927e-05,AUTO_APPROVE,0
0.00029889715248524834,0.00017287759825438935,AUTO_APPROVE,0
0.0005626817402420177,0.00042824142742302676,AUTO_APPROVE,0
3.440403622031832e-05,1.1379545916334721e-05,AUTO_APPROVE,0
5.845422128913924e-06,7.163038665822388e-06,AUTO_APPROVE,0
5.422013722030291e-05,2.1344261067843868e-05,AUTO_APPROVE,0
2.8142660327527364e-05,2.2190656532549716e-05,AUTO_APPROVE,0
1.3599415736583373e-05,6.9188029367493415e-06,AUTO_APPROVE,0
1.0340816273431605e-05,8.501706610017679e-06,AUTO_APPROVE,0
3.8935065216113196e-05,3.439138799492878e-05,AUTO_APPROVE,0
4.50272900100875e-05,4.02487324533678e-05,AUTO_APPROVE,0
8.281630507553928e-05,3.4977330731474936e-05,AUTO_APPROVE,0
4.04816531954566e-05,2.3952422080165402e-05,AUTO_APPROVE,0
0.00022367246541155815,0.00013282804911224377,AUTO_APPROVE,0
2.019759097796244e-05,1.2166795725916146e-05,AUTO_APPROVE,0
5.1217486543464474e-05,2.859309675990597e-05,AUTO_APPROVE,0
8.230865266038259e-05,5.724613403792863e-05,AUTO_APPROVE,0
2.960410602099728e-05,1.0411566499930935e-05,AUTO_APPROVE,0
4.888228565202249e-05,5.117326610521474e-05,AUTO_APPROVE,0
0.00012481389281144097,6.867251438014341e-05,AUTO_APPROVE,0
0.00013593666493155371,8.082788023164281e-05,AUTO_APPROVE,0
1.578634764882736e-05,1.6891741009130607e-05,AUTO_APPROVE,0
6.5625975063691544e-06,8.047926763718033e-06,AUTO_APPROVE,0
2.6552391500445082e-05,1.635724582067856e-05,AUTO_APPROVE,0
1.4505132397365136e-05,1.804190719744749e-05,AUTO_APPROVE,0
5.873921836609952e-05,1.467803596700345e-05,AUTO_APPROVE,0
0.00013183331623925672,0.00015535261220796012,AUTO_APPROVE,0
0.0014497637981548905,0.0013823010269298456,AUTO_APPROVE,0
2.842953787573303e-05,1.0946657213104969e-05,AUTO_APPROVE,0
0.0005625800171401351,0.00023618964175880824,AUTO_APPROVE,0
0.00039504526333378946,0.00022454224267625688,AUTO_APPROVE,0
7.558849210909102e-05,2.869039256093931e-05,AUTO_APPROVE,0
2.2925049900853382e-05,6.654074998520745e-06,AUTO_APPROVE,0
2.8354531241348007e-05,1.967700040943084e-05,AUTO_APPROVE,0
1.24122171352307e-05,1.5202865487358108e-05,AUTO_APPROVE,0
5.956374407105614e-05,4.145254540035607e-05,AUTO_APPROVE,0
3.631823577355439e-05,3.831753517988854e-06,AUTO_APPROVE,0
4.997603718948085e-05,3.936719756518487e-05,AUTO_APPROVE,0
6.5625975063691544e-06,8.047926763718033e-06,AUTO_APPROVE,0
0.00014894641984331732,0.00013011258753086946,AUTO_APPROVE,0
0.0002302013907562165,0.0001281821869327553,AUTO_APPROVE,0
1.6298741199231395e-05,9.752509904160706e-06,AUTO_APPROVE,0
2.0072821644134817e-05,1.288580122557022e-05,AUTO_APPROVE,0
8.288710511502966e-05,4.499945798794092e-05,AUTO_APPROVE,0
8.116626546931607e-05,4.206057675966688e-05,AUTO_APPROVE,0
8.464954795878536e-05,6.318351187673804e-05,AUTO_APPROVE,0
0.0006356211344003289,0.0006495988578038549,AUTO_APPROVE,0
5.559307088939629e-05,1.707522849210467e-05,AUTO_APPROVE,0
0.0005355086410418153,0.000696646798637335,AUTO_APPROVE,0
4.5264605190216875e-05,1.8055833831250336e-05,AUTO_APPROVE,0
1.7960628125971806e-05,1.3147586704063035e-05,AUTO_APPROVE,0
2.306463914768149e-05,1.2658468149614048e-05,AUTO_APPROVE,0
8.207497364007091e-05,6.808849892575058e-05,AUTO_APPROVE,0
2.990298041064913e-05,1.9086458407493696e-05,AUTO_APPROVE,0
9.948492030768344e-06,1.2738259363441442e-05,AUTO_APPROVE,0
8.072687451203818e-05,4.801104638477227e-05,AUTO_APPROVE,0
5.2814562635224624e-05,1.227796813905213e-05,AUTO_APPROVE,0
1.1811883086920717e-05,6.943315031716183e-06,AUTO_APPROVE,0
6.930058589205146e-06,8.545141574679789e-06,AUTO_APPROVE,0
8.338621155417059e-05,5.180648333112769e-05,AUTO_APPROVE,0
7.584919718889675e-05,4.51599395956676e-05,AUTO_APPROVE,0
6.21399523273188e-05,3.3725062896604266e-05,AUTO_APPROVE,0
8.989108913131834e-05,7.032063028723354e-05,AUTO_APPROVE,0
0.000325898173226354,0.00013562427080375747,AUTO_APPROVE,0
0.0002314287834451534,0.000125504482443176,AUTO_APPROVE,0
0.0002169628197104127,0.00017712509191193893,AUTO_APPROVE,0
